lead_id,created_date,lead_source,company_size,industry,sales_rep,current_stage,mql_date,demo_booked_date,days_mql_to_demo_booked,demo_completed_date,trial_start_date,closed_date,deal_value,churned
L-1260,2025-10-31,Paid Ads,Startup (1-10),Marketing,Alex Thompson,Demo Booked,2025-11-03,2025-11-04,1.0,,,,0.0,False
L-1261,2025-12-30,Organic Search,SMB (11-50),E-commerce,Maria Santos,Demo Completed,2026-01-01,2026-01-05,4.0,2026-01-06,,,0.0,False
L-1262,2025-05-10,Cold Outreach,Enterprise (200+),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-1263,2025-12-19,Paid Ads,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-1264,2025-10-23,Paid Ads,Enterprise (200+),Marketing,Priya Patel,MQL,2025-10-26,,,,,,0.0,False
L-1265,2025-07-08,LinkedIn,Startup (1-10),Logistics,Maria Santos,MQL,2025-07-11,,,,,,0.0,False
L-1266,2026-01-19,Organic Search,Mid-Market (51-200),FinTech,Alex Thompson,Demo Completed,2026-01-23,2026-01-25,2.0,2026-01-28,,,0.0,False
L-1267,2025-04-10,Referral,Startup (1-10),Logistics,James Chen,Closed Lost,2025-04-12,2025-04-26,14.0,2025-04-26,2025-04-27,,0.0,False
L-1268,2025-11-02,Paid Ads,SMB (11-50),HR Tech,Tom Wilson,MQL,2025-11-05,,,,,,0.0,False
L-1269,2025-09-11,Organic Search,SMB (11-50),EdTech,Alex Thompson,Closed Lost,2025-09-15,2025-09-19,4.0,2025-09-22,2025-09-23,,0.0,False
L-1270,2025-09-24,Organic Search,Startup (1-10),HR Tech,Tom Wilson,Demo Completed,2025-09-29,2025-10-02,3.0,2025-10-03,,,0.0,False
L-1271,2025-04-12,Paid Ads,SMB (11-50),Logistics,Priya Patel,Lead,,,,,,,0.0,False
L-1272,2026-01-01,Paid Ads,Mid-Market (51-200),SaaS,Priya Patel,MQL,2026-01-06,,,,,,0.0,False
L-1273,2026-01-18,Paid Ads,SMB (11-50),SaaS,Maria Santos,MQL,2026-01-20,,,,,,0.0,False
L-1274,2025-07-21,Cold Outreach,Enterprise (200+),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1275,2026-03-07,Organic Search,SMB (11-50),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-1276,2025-12-31,Cold Outreach,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1277,2025-11-17,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,Demo Booked,2025-11-19,2025-12-02,13.0,,,,0.0,False
L-1278,2026-01-23,Referral,Mid-Market (51-200),HealthTech,Priya Patel,Closed Won,2026-01-27,2026-01-28,1.0,2026-01-28,2026-02-03,2026-02-10,27750.61,False
L-1279,2025-04-12,Organic Search,SMB (11-50),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1280,2025-11-21,Cold Outreach,Mid-Market (51-200),SaaS,James Chen,Closed Lost,2025-11-23,2025-11-25,2.0,2025-11-25,2025-11-29,,0.0,False
L-1281,2025-11-23,Referral,SMB (11-50),SaaS,James Chen,Closed Lost,2025-11-24,2025-11-27,3.0,2025-11-27,2025-11-28,,0.0,False
L-1282,2025-05-07,Organic Search,SMB (11-50),HR Tech,Priya Patel,Lead,,,,,,,0.0,False
L-1283,2026-02-26,Cold Outreach,Enterprise (200+),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1284,2025-10-21,LinkedIn,SMB (11-50),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1285,2026-02-17,LinkedIn,Startup (1-10),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-1286,2026-01-22,Organic Search,Startup (1-10),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-1287,2025-06-12,Paid Ads,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1288,2026-02-23,LinkedIn,Startup (1-10),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1289,2025-09-23,Organic Search,Mid-Market (51-200),SaaS,Alex Thompson,Closed Won,2025-09-27,2025-10-01,4.0,2025-10-02,2025-10-05,2025-10-23,34906.18,False
L-1290,2025-11-12,Paid Ads,Mid-Market (51-200),Marketing,Priya Patel,MQL,2025-11-14,,,,,,0.0,False
L-1291,2025-08-10,Referral,Startup (1-10),Marketing,Priya Patel,MQL,2025-08-11,,,,,,0.0,False
L-1292,2025-10-04,Organic Search,Startup (1-10),FinTech,Alex Thompson,Demo Completed,2025-10-09,2025-10-19,10.0,2025-10-21,,,0.0,False
L-1293,2025-12-03,Organic Search,Enterprise (200+),E-commerce,Tom Wilson,Closed Lost,2025-12-07,2025-12-08,1.0,2025-12-09,2025-12-16,,0.0,False
L-1294,2026-01-17,Paid Ads,Startup (1-10),HR Tech,Priya Patel,Lead,,,,,,,0.0,False
L-1295,2025-10-04,Cold Outreach,Mid-Market (51-200),SaaS,James Chen,Lead,,,,,,,0.0,False
L-1296,2025-05-05,Organic Search,Startup (1-10),EdTech,Tom Wilson,MQL,2025-05-10,,,,,,0.0,False
L-1297,2026-01-16,Organic Search,Startup (1-10),FinTech,Priya Patel,Closed Lost,2026-01-18,2026-01-20,2.0,2026-01-21,2026-01-26,,0.0,False
L-1298,2025-12-24,Paid Ads,Mid-Market (51-200),HealthTech,James Chen,Demo Booked,2025-12-26,2025-12-30,4.0,,,,0.0,False
L-1299,2025-12-01,Paid Ads,Mid-Market (51-200),HealthTech,James Chen,Demo Completed,2025-12-02,2025-12-03,1.0,2025-12-05,,,0.0,False
L-1300,2026-02-24,Organic Search,Mid-Market (51-200),HealthTech,Priya Patel,MQL,2026-03-01,,,,,,0.0,False
L-1301,2025-08-17,Cold Outreach,Startup (1-10),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-1302,2025-08-14,Paid Ads,SMB (11-50),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-1303,2025-05-28,Paid Ads,Startup (1-10),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-1304,2025-11-27,Cold Outreach,SMB (11-50),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1305,2025-11-13,Paid Ads,Mid-Market (51-200),Marketing,Maria Santos,MQL,2025-11-18,,,,,,0.0,False
L-1306,2025-09-05,Paid Ads,Startup (1-10),SaaS,James Chen,MQL,2025-09-08,,,,,,0.0,False
L-1307,2026-03-11,Organic Search,Mid-Market (51-200),SaaS,Tom Wilson,Demo Completed,2026-03-13,2026-03-20,7.0,2026-03-21,,,0.0,False
L-1308,2025-07-27,Organic Search,SMB (11-50),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1309,2025-06-14,Organic Search,Mid-Market (51-200),Marketing,Alex Thompson,MQL,2025-06-17,,,,,,0.0,False
L-1310,2025-04-03,Paid Ads,SMB (11-50),Logistics,Priya Patel,Lead,,,,,,,0.0,False
L-1311,2025-11-20,Organic Search,Enterprise (200+),EdTech,James Chen,MQL,2025-11-21,,,,,,0.0,False
L-1312,2025-10-09,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,MQL,2025-10-13,,,,,,0.0,False
L-1313,2026-02-11,Paid Ads,SMB (11-50),SaaS,James Chen,Demo Completed,2026-02-14,2026-02-16,2.0,2026-02-19,,,0.0,False
L-1314,2025-08-06,Cold Outreach,Mid-Market (51-200),Logistics,Priya Patel,MQL,2025-08-11,,,,,,0.0,False
L-1315,2026-01-01,Paid Ads,Startup (1-10),EdTech,Alex Thompson,Demo Booked,2026-01-04,2026-01-06,2.0,,,,0.0,False
L-1316,2025-09-01,Organic Search,Startup (1-10),E-commerce,Tom Wilson,Demo Booked,2025-09-06,2025-09-08,2.0,,,,0.0,False
L-1317,2025-06-11,Paid Ads,SMB (11-50),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-1318,2025-11-15,Paid Ads,Mid-Market (51-200),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1319,2025-10-03,Paid Ads,SMB (11-50),SaaS,Priya Patel,Demo Completed,2025-10-06,2025-10-07,1.0,2025-10-10,,,0.0,False
L-1320,2025-10-09,LinkedIn,Mid-Market (51-200),FinTech,Tom Wilson,MQL,2025-10-13,,,,,,0.0,False
L-1321,2025-12-08,Cold Outreach,Mid-Market (51-200),EdTech,Tom Wilson,MQL,2025-12-11,,,,,,0.0,False
L-1322,2025-06-21,LinkedIn,SMB (11-50),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1323,2026-02-27,LinkedIn,Startup (1-10),HR Tech,Tom Wilson,Lead,,,,,,,0.0,False
L-1324,2025-11-25,LinkedIn,Mid-Market (51-200),Logistics,Alex Thompson,MQL,2025-11-27,,,,,,0.0,False
L-1325,2025-12-27,Paid Ads,Mid-Market (51-200),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-1326,2026-01-20,LinkedIn,Enterprise (200+),FinTech,Priya Patel,MQL,2026-01-25,,,,,,0.0,False
L-1327,2025-08-11,Paid Ads,Startup (1-10),Logistics,James Chen,Lead,,,,,,,0.0,False
L-1328,2026-01-20,Organic Search,Mid-Market (51-200),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-1329,2025-06-15,Cold Outreach,Mid-Market (51-200),E-commerce,James Chen,Demo Booked,2025-06-17,2025-06-18,1.0,,,,0.0,False
L-1330,2025-07-13,Paid Ads,SMB (11-50),SaaS,James Chen,MQL,2025-07-17,,,,,,0.0,False
L-1331,2025-06-10,Paid Ads,Enterprise (200+),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-1332,2025-11-14,Cold Outreach,Startup (1-10),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-1333,2025-11-11,LinkedIn,Startup (1-10),FinTech,Priya Patel,MQL,2025-11-13,,,,,,0.0,False
L-1334,2026-01-22,Organic Search,Startup (1-10),E-commerce,Tom Wilson,Lead,,,,,,,0.0,False
L-1335,2026-02-04,Paid Ads,Mid-Market (51-200),HealthTech,Priya Patel,MQL,2026-02-07,,,,,,0.0,False
L-1336,2025-08-09,Paid Ads,Startup (1-10),EdTech,Priya Patel,Demo Booked,2025-08-13,2025-08-17,4.0,,,,0.0,False
L-1337,2026-02-28,Organic Search,Enterprise (200+),HealthTech,Priya Patel,MQL,2026-03-01,,,,,,0.0,False
L-1338,2026-02-26,LinkedIn,Mid-Market (51-200),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1339,2025-04-05,Paid Ads,Mid-Market (51-200),E-commerce,Tom Wilson,Demo Booked,2025-04-07,2025-04-11,4.0,,,,0.0,False
L-1340,2025-10-30,LinkedIn,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1341,2025-10-04,Organic Search,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0.0,False
L-1342,2025-09-04,Paid Ads,Startup (1-10),HR Tech,James Chen,MQL,2025-09-07,,,,,,0.0,False
L-1343,2025-04-15,Paid Ads,SMB (11-50),FinTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1344,2026-01-02,Paid Ads,Mid-Market (51-200),Logistics,Maria Santos,MQL,2026-01-07,,,,,,0.0,False
L-1345,2025-05-18,Paid Ads,Startup (1-10),EdTech,James Chen,Demo Booked,2025-05-19,2025-05-31,12.0,,,,0.0,False
L-1346,2025-11-30,Organic Search,Startup (1-10),FinTech,Alex Thompson,Demo Completed,2025-12-03,2025-12-17,14.0,2025-12-20,,,0.0,False
L-1347,2025-06-06,LinkedIn,Startup (1-10),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-1348,2025-08-23,Paid Ads,Mid-Market (51-200),HealthTech,Priya Patel,Lead,,,,,,,0.0,False
L-1349,2025-09-16,Paid Ads,Startup (1-10),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-1350,2025-09-15,Organic Search,SMB (11-50),Marketing,James Chen,MQL,2025-09-17,,,,,,0.0,False
L-1351,2025-07-11,Cold Outreach,Startup (1-10),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-1352,2025-10-21,Paid Ads,Mid-Market (51-200),SaaS,James Chen,Demo Booked,2025-10-26,2025-11-03,8.0,,,,0.0,False
L-1353,2026-02-13,Organic Search,SMB (11-50),SaaS,Priya Patel,Demo Completed,2026-02-17,2026-03-02,13.0,2026-03-03,,,0.0,False
L-1354,2026-03-09,LinkedIn,SMB (11-50),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-1355,2026-02-23,LinkedIn,Startup (1-10),EdTech,Priya Patel,Closed Lost,2026-02-28,2026-03-12,12.0,2026-03-14,2026-03-17,,0.0,False
L-1356,2025-07-03,Organic Search,Enterprise (200+),HealthTech,Tom Wilson,Demo Completed,2025-07-08,2025-07-10,2.0,2025-07-11,,,0.0,False
L-1357,2025-07-27,Organic Search,Startup (1-10),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1358,2026-03-15,Cold Outreach,Startup (1-10),E-commerce,Maria Santos,Demo Booked,2026-03-20,2026-04-02,13.0,,,,0.0,False
L-1359,2025-10-17,LinkedIn,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1360,2025-06-09,Cold Outreach,Enterprise (200+),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-1361,2026-02-08,Paid Ads,Startup (1-10),Marketing,James Chen,Lead,,,,,,,0.0,False
L-1362,2025-12-03,Paid Ads,Mid-Market (51-200),E-commerce,James Chen,Lead,,,,,,,0.0,False
L-1363,2025-06-21,LinkedIn,Mid-Market (51-200),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-1364,2025-07-25,Organic Search,Startup (1-10),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-1365,2026-03-11,Paid Ads,Enterprise (200+),HealthTech,Tom Wilson,Demo Completed,2026-03-15,2026-03-18,3.0,2026-03-20,,,0.0,False
L-1366,2025-08-31,LinkedIn,SMB (11-50),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-1367,2025-09-22,Organic Search,SMB (11-50),E-commerce,Maria Santos,Lead,,,,,,,0.0,False
L-1368,2026-02-15,Cold Outreach,Startup (1-10),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-1369,2025-07-25,Organic Search,Mid-Market (51-200),HR Tech,Alex Thompson,MQL,2025-07-26,,,,,,0.0,False
L-1370,2026-03-07,Referral,SMB (11-50),EdTech,James Chen,Demo Completed,2026-03-11,2026-03-20,9.0,2026-03-22,,,0.0,False
L-1371,2025-05-13,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Demo Booked,2025-05-17,2025-05-21,4.0,,,,0.0,False
L-1372,2026-02-05,Paid Ads,Mid-Market (51-200),HR Tech,Tom Wilson,Lead,,,,,,,0.0,False
L-1373,2026-02-03,Organic Search,SMB (11-50),Logistics,Maria Santos,MQL,2026-02-04,,,,,,0.0,False
L-1374,2026-03-11,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1375,2026-02-26,Referral,Mid-Market (51-200),FinTech,Alex Thompson,Demo Completed,2026-03-02,2026-03-13,11.0,2026-03-16,,,0.0,False
L-1376,2025-05-21,Paid Ads,SMB (11-50),FinTech,Alex Thompson,MQL,2025-05-25,,,,,,0.0,False
L-1377,2026-03-16,LinkedIn,Mid-Market (51-200),Marketing,Alex Thompson,Demo Booked,2026-03-18,2026-03-19,1.0,,,,0.0,False
L-1378,2026-01-06,Paid Ads,Mid-Market (51-200),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-1379,2025-05-16,LinkedIn,Mid-Market (51-200),E-commerce,Priya Patel,MQL,2025-05-21,,,,,,0.0,False
L-1380,2025-05-22,LinkedIn,Enterprise (200+),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1381,2025-10-13,Paid Ads,SMB (11-50),HR Tech,James Chen,Demo Booked,2025-10-17,2025-10-27,10.0,,,,0.0,False
L-1382,2026-03-25,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-1383,2026-02-11,Paid Ads,SMB (11-50),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-1384,2025-06-14,Paid Ads,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1385,2025-08-29,Organic Search,SMB (11-50),Logistics,Maria Santos,Demo Completed,2025-08-30,2025-09-11,12.0,2025-09-12,,,0.0,False
L-1386,2025-07-25,Paid Ads,SMB (11-50),SaaS,James Chen,Demo Booked,2025-07-27,2025-08-04,8.0,,,,0.0,False
L-1387,2025-07-05,Organic Search,SMB (11-50),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-1388,2026-03-28,Organic Search,Mid-Market (51-200),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1389,2025-10-04,Organic Search,Mid-Market (51-200),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1390,2026-03-21,Cold Outreach,SMB (11-50),EdTech,Maria Santos,MQL,2026-03-23,,,,,,0.0,False
L-1391,2025-09-08,Organic Search,Startup (1-10),HR Tech,Tom Wilson,Demo Completed,2025-09-13,2025-09-26,13.0,2025-09-28,,,0.0,False
L-1392,2025-11-10,Paid Ads,SMB (11-50),HR Tech,Tom Wilson,Demo Booked,2025-11-12,2025-11-25,13.0,,,,0.0,False
L-1393,2025-05-04,Organic Search,Mid-Market (51-200),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1394,2025-12-08,Paid Ads,Startup (1-10),FinTech,Tom Wilson,MQL,2025-12-10,,,,,,0.0,False
L-1395,2025-07-29,Paid Ads,SMB (11-50),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-1396,2026-03-15,LinkedIn,Enterprise (200+),E-commerce,Tom Wilson,MQL,2026-03-16,,,,,,0.0,False
L-1397,2026-02-09,Paid Ads,Mid-Market (51-200),HealthTech,Maria Santos,MQL,2026-02-13,,,,,,0.0,False
L-1398,2025-04-16,LinkedIn,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0.0,False
L-1399,2025-10-24,Organic Search,Startup (1-10),HealthTech,Maria Santos,MQL,2025-10-28,,,,,,0.0,False
L-1400,2025-05-20,Organic Search,SMB (11-50),EdTech,James Chen,MQL,2025-05-22,,,,,,0.0,False
L-1401,2025-10-23,LinkedIn,SMB (11-50),E-commerce,Alex Thompson,MQL,2025-10-26,,,,,,0.0,False
L-1402,2025-08-10,Referral,SMB (11-50),HealthTech,Tom Wilson,Closed Lost,2025-08-15,2025-08-16,1.0,2025-08-16,2025-08-20,,0.0,False
L-1403,2025-06-28,LinkedIn,SMB (11-50),EdTech,Maria Santos,MQL,2025-07-03,,,,,,0.0,False
L-1404,2026-02-02,Organic Search,Enterprise (200+),HealthTech,James Chen,MQL,2026-02-04,,,,,,0.0,False
L-1405,2025-06-16,LinkedIn,Mid-Market (51-200),E-commerce,Tom Wilson,Lead,,,,,,,0.0,False
L-1406,2025-08-28,Organic Search,Mid-Market (51-200),HealthTech,Alex Thompson,MQL,2025-08-30,,,,,,0.0,False
L-1407,2025-06-19,Paid Ads,Startup (1-10),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-1408,2025-05-30,Cold Outreach,Enterprise (200+),Logistics,Priya Patel,Lead,,,,,,,0.0,False
L-1409,2025-12-08,Paid Ads,Startup (1-10),E-commerce,James Chen,Demo Booked,2025-12-12,2025-12-24,12.0,,,,0.0,False
L-1410,2025-05-17,LinkedIn,Mid-Market (51-200),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1411,2026-02-24,Paid Ads,SMB (11-50),Logistics,Tom Wilson,Demo Completed,2026-02-27,2026-03-08,9.0,2026-03-11,,,0.0,False
L-1412,2025-12-04,Organic Search,SMB (11-50),EdTech,Tom Wilson,Closed Lost,2025-12-07,2025-12-10,3.0,2025-12-10,2025-12-15,,0.0,False
L-1413,2025-12-30,Organic Search,Startup (1-10),EdTech,Maria Santos,Demo Booked,2026-01-02,2026-01-05,3.0,,,,0.0,False
L-1414,2025-10-07,LinkedIn,Mid-Market (51-200),E-commerce,Tom Wilson,MQL,2025-10-08,,,,,,0.0,False
L-1415,2025-05-08,Paid Ads,Enterprise (200+),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-1416,2025-10-13,Organic Search,SMB (11-50),FinTech,Maria Santos,MQL,2025-10-14,,,,,,0.0,False
L-1417,2025-10-17,Paid Ads,Startup (1-10),EdTech,James Chen,Lead,,,,,,,0.0,False
L-1418,2025-06-12,Organic Search,Mid-Market (51-200),FinTech,James Chen,MQL,2025-06-17,,,,,,0.0,False
L-1419,2026-03-01,Cold Outreach,SMB (11-50),Marketing,James Chen,Lead,,,,,,,0.0,False
L-1420,2025-10-11,Paid Ads,Mid-Market (51-200),Logistics,Priya Patel,MQL,2025-10-13,,,,,,0.0,False
L-1421,2026-03-23,Organic Search,SMB (11-50),Logistics,Maria Santos,Lead,,,,,,,0.0,False
L-1422,2025-05-30,Paid Ads,Mid-Market (51-200),HealthTech,Maria Santos,Demo Completed,2025-06-03,2025-06-10,7.0,2025-06-13,,,0.0,False
L-1423,2025-06-01,Paid Ads,Mid-Market (51-200),Marketing,Maria Santos,MQL,2025-06-03,,,,,,0.0,False
L-1424,2025-04-19,Organic Search,SMB (11-50),E-commerce,Tom Wilson,Demo Booked,2025-04-20,2025-04-21,1.0,,,,0.0,False
L-1425,2025-06-13,LinkedIn,Startup (1-10),EdTech,Priya Patel,MQL,2025-06-14,,,,,,0.0,False
L-1426,2025-04-23,Organic Search,Enterprise (200+),SaaS,Alex Thompson,Closed Lost,2025-04-25,2025-04-28,3.0,2025-04-28,2025-04-30,,0.0,False
L-1427,2026-03-03,Organic Search,Startup (1-10),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-1428,2025-12-27,Paid Ads,SMB (11-50),SaaS,Tom Wilson,Demo Completed,2025-12-29,2026-01-01,3.0,2026-01-01,,,0.0,False
L-1429,2025-06-13,Paid Ads,Enterprise (200+),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-1430,2025-04-30,Referral,Startup (1-10),FinTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1431,2026-01-14,LinkedIn,Startup (1-10),SaaS,Maria Santos,MQL,2026-01-15,,,,,,0.0,False
L-1432,2026-03-18,Cold Outreach,Enterprise (200+),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-1433,2025-08-07,Organic Search,Mid-Market (51-200),HR Tech,Tom Wilson,Closed Won,2025-08-11,2025-08-13,2.0,2025-08-14,2025-08-20,2025-09-08,47974.21,False
L-1434,2025-04-22,Organic Search,Startup (1-10),Marketing,James Chen,MQL,2025-04-27,,,,,,0.0,False
L-1435,2025-10-25,Cold Outreach,Startup (1-10),EdTech,James Chen,Lead,,,,,,,0.0,False
L-1436,2025-11-24,Organic Search,Mid-Market (51-200),HR Tech,Priya Patel,Demo Completed,2025-11-27,2025-11-29,2.0,2025-11-30,,,0.0,False
L-1437,2026-01-06,Cold Outreach,Mid-Market (51-200),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-1438,2025-10-19,LinkedIn,SMB (11-50),Marketing,James Chen,Demo Booked,2025-10-20,2025-10-29,9.0,,,,0.0,False
L-1439,2025-09-20,LinkedIn,SMB (11-50),SaaS,James Chen,MQL,2025-09-22,,,,,,0.0,False
L-1440,2026-03-22,Cold Outreach,SMB (11-50),HR Tech,Maria Santos,MQL,2026-03-27,,,,,,0.0,False
L-1441,2026-01-20,Paid Ads,Mid-Market (51-200),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-1442,2025-06-06,Paid Ads,SMB (11-50),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-1443,2025-05-04,Organic Search,SMB (11-50),FinTech,Maria Santos,MQL,2025-05-05,,,,,,0.0,False
L-1444,2025-09-30,LinkedIn,SMB (11-50),HealthTech,Alex Thompson,MQL,2025-10-02,,,,,,0.0,False
L-1445,2025-11-15,Paid Ads,Startup (1-10),EdTech,Tom Wilson,Demo Booked,2025-11-17,2025-11-18,1.0,,,,0.0,False
L-1446,2026-01-13,Paid Ads,Startup (1-10),Logistics,James Chen,Lead,,,,,,,0.0,False
L-1447,2026-03-06,Organic Search,Enterprise (200+),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-1448,2025-10-13,Cold Outreach,Startup (1-10),FinTech,James Chen,Lead,,,,,,,0.0,False
L-1449,2026-01-25,Organic Search,Mid-Market (51-200),EdTech,Priya Patel,MQL,2026-01-29,,,,,,0.0,False
L-1450,2025-05-14,Cold Outreach,Enterprise (200+),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1451,2025-06-16,Paid Ads,Startup (1-10),Marketing,Priya Patel,MQL,2025-06-18,,,,,,0.0,False
L-1452,2026-02-03,Paid Ads,Mid-Market (51-200),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-1453,2025-10-04,Organic Search,Mid-Market (51-200),Logistics,James Chen,Lead,,,,,,,0.0,False
L-1454,2025-09-11,Paid Ads,Startup (1-10),FinTech,Priya Patel,Lead,,,,,,,0.0,False
L-1455,2025-11-16,Paid Ads,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-1456,2025-09-18,Paid Ads,Startup (1-10),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-1457,2025-04-10,Paid Ads,Enterprise (200+),FinTech,Tom Wilson,MQL,2025-04-12,,,,,,0.0,False
L-1458,2025-09-19,Organic Search,Startup (1-10),Marketing,Priya Patel,MQL,2025-09-24,,,,,,0.0,False
L-1459,2025-09-25,LinkedIn,SMB (11-50),EdTech,James Chen,Lead,,,,,,,0.0,False
L-1460,2025-11-17,Organic Search,SMB (11-50),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-1461,2025-05-29,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,MQL,2025-05-31,,,,,,0.0,False
L-1462,2025-06-18,Paid Ads,Startup (1-10),EdTech,Maria Santos,Lead,,,,,,,0.0,False
L-1463,2025-04-07,Paid Ads,Startup (1-10),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-1464,2026-01-24,Paid Ads,Enterprise (200+),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-1465,2026-02-08,LinkedIn,SMB (11-50),EdTech,Maria Santos,Demo Booked,2026-02-10,2026-02-11,1.0,,,,0.0,False
L-1466,2025-04-26,Paid Ads,Mid-Market (51-200),SaaS,James Chen,Lead,,,,,,,0.0,False
L-1467,2025-07-11,Organic Search,Mid-Market (51-200),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-1468,2026-03-13,Organic Search,Mid-Market (51-200),HR Tech,Alex Thompson,Demo Completed,2026-03-14,2026-03-15,1.0,2026-03-16,,,0.0,False
L-1469,2025-07-06,Organic Search,Startup (1-10),HealthTech,Maria Santos,MQL,2025-07-09,,,,,,0.0,False
L-1470,2025-10-29,Paid Ads,SMB (11-50),Marketing,Tom Wilson,Demo Completed,2025-11-01,2025-11-11,10.0,2025-11-13,,,0.0,False
L-1471,2025-05-01,Paid Ads,Startup (1-10),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-1472,2026-03-12,LinkedIn,Startup (1-10),HR Tech,Maria Santos,MQL,2026-03-17,,,,,,0.0,False
L-1473,2025-08-13,Cold Outreach,Mid-Market (51-200),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-1474,2025-12-12,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,Demo Completed,2025-12-16,2025-12-18,2.0,2025-12-20,,,0.0,False
L-1475,2025-11-24,LinkedIn,SMB (11-50),Logistics,Priya Patel,MQL,2025-11-26,,,,,,0.0,False
L-1476,2025-10-13,Organic Search,Enterprise (200+),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
